Make,Model,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,Price,Car_Age,HP_per_Cylinder,Mileage
Mercedes-Benz,300-Class,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,19,15,617,2433,33,29.5,17.0
Mercedes-Benz,300-Class,regular unleaded,194.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,17,617,2247,33,32.333333333333336,20.0
Mercedes-Benz,300-Class,regular unleaded,228.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,18,14,617,2540,33,38.0,16.0
Mitsubishi,3000GT,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,23,17,436,3941,29,36.333333333333336,20.0
Mitsubishi,3000GT,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,22,17,436,3295,29,26.833333333333332,19.5
Mitsubishi,3000GT,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,22,16,436,6008,29,53.333333333333336,19.0
Mitsubishi,3000GT,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,22,16,436,6710,28,53.333333333333336,19.0
Mitsubishi,3000GT,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,22,17,436,3701,28,26.833333333333332,19.5
Mitsubishi,3000GT,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,23,17,436,4671,28,36.333333333333336,20.0
Mitsubishi,3000GT,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,23,17,436,5306,27,36.333333333333336,20.0
Mitsubishi,3000GT,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,22,16,436,7600,27,53.333333333333336,19.0
Mitsubishi,3000GT,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,22,17,436,4090,27,26.833333333333332,19.5
Chrysler,300,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,37570,11,50.0,22.5
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,31695,11,48.666666666666664,25.0
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,38070,11,48.666666666666664,25.0
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,44895,11,48.666666666666664,22.5
Chrysler,300,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,35070,11,50.0,25.0
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,42395,11,48.666666666666664,25.0
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,34195,11,48.666666666666664,22.5
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,40570,11,48.666666666666664,22.5
Chrysler,300,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,38095,10,50.0,22.5
Chrysler,300,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,35595,10,50.0,25.0
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,45190,10,48.666666666666664,22.5
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,32260,10,48.666666666666664,25.0
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,37755,10,48.666666666666664,22.5
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,41055,10,48.666666666666664,22.5
Chrysler,300,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,36090,10,50.0,25.0
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,42690,10,48.666666666666664,25.0
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,38555,10,48.666666666666664,25.0
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,35255,10,48.666666666666664,25.0
Chrysler,300,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,38590,10,50.0,22.5
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,34760,10,48.666666666666664,22.5
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,41135,9,48.666666666666664,22.5
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,45270,9,48.666666666666664,22.5
Chrysler,300,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,38670,9,50.0,22.5
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1013,38635,9,48.666666666666664,24.5
Chrysler,300,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1013,36170,9,50.0,24.5
Chrysler,300,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,38175,9,50.0,22.5
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1013,32340,9,48.666666666666664,24.5
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1013,42770,9,48.666666666666664,24.5
Chrysler,300,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,34840,9,48.666666666666664,22.5
Chrysler,300,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1013,35675,9,50.0,24.5
Chrysler,300M,premium unleaded (required),250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,32065,24,41.666666666666664,20.0
Chrysler,300M,premium unleaded (required),250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,28540,24,41.666666666666664,20.0
Chrysler,300M,premium unleaded (required),255.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,32315,23,42.5,20.5
Chrysler,300M,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,28885,23,41.666666666666664,20.5
Chrysler,300M,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,29185,22,41.666666666666664,20.5
Chrysler,300M,premium unleaded (required),255.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,32615,22,42.5,20.5
Nissan,300ZX,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,22,16,2009,2847,32,37.0,19.0
Nissan,300ZX,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,2488,32,37.0,19.0
Nissan,300ZX,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr Hatchback,22,16,2009,2683,32,50.0,19.0
Nissan,300ZX,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,2553,32,37.0,19.0
Nissan,300ZX,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,3049,31,50.0,19.0
Nissan,300ZX,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,2774,31,37.0,19.5
Nissan,300ZX,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,2702,31,37.0,19.5
Nissan,300ZX,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,22,17,2009,3101,31,37.0,19.5
Nissan,300ZX,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,3510,30,50.0,19.0
Nissan,300ZX,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,3107,30,37.0,19.5
Nissan,300ZX,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,22,17,2009,3624,30,37.0,19.5
Nissan,300ZX,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,3185,30,37.0,19.5
Mazda,323,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000,34,20.5,29.0
Mazda,323,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000,33,20.5,29.0
Mazda,323,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,32,24,586,2000,33,20.5,28.0
Mazda,323,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000,32,20.5,29.0
Mercedes-Benz,350-Class,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2144,36,22.333333333333332,21.0
Mercedes-Benz,350-Class,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2098,36,22.333333333333332,21.0
Mercedes-Benz,350-Class,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2178,35,22.333333333333332,21.0
Mercedes-Benz,350-Class,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2311,35,22.333333333333332,21.0
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,36550,19,51.0,20.0
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,41250,19,51.0,20.0
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,30600,19,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,37100,19,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,27900,19,51.0,21.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,32700,19,51.0,21.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,40250,19,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,35550,19,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,36100,19,51.0,21.5
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,33200,19,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,37900,19,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,29600,19,51.0,21.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,38070,19,51.0,21.5
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,38900,19,51.0,20.0
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,33840,18,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,38630,18,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,39630,18,51.0,20.0
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,37740,18,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,41980,18,51.0,20.0
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,36280,18,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,36740,18,51.0,21.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,40980,18,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,38680,18,51.0,21.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,28510,18,51.0,21.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,30210,18,51.0,21.5
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,31210,18,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,33340,18,51.0,21.5
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,37280,18,51.0,20.0
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,41570,17,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,36870,17,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,42570,17,51.0,20.0
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,37870,17,51.0,20.0
Nissan,350Z,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,39220,17,51.0,20.5
Nissan,350Z,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,40220,17,51.0,20.0
Ferrari,360,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,160829,24,50.0,12.5
Ferrari,360,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,140615,24,50.0,12.5
Ferrari,360,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,150694,24,50.0,12.5
Ferrari,360,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,170829,24,50.0,12.5
Ferrari,360,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,165986,23,50.0,12.5
Ferrari,360,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,154090,23,50.0,12.5
Ferrari,360,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,143860,23,50.0,12.5
Ferrari,360,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,176287,23,50.0,12.5
Ferrari,360,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,157767,22,50.0,12.5
Ferrari,360,premium unleaded (required),425.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,187124,22,53.125,12.5
Ferrari,360,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,147332,22,50.0,12.5
Ferrari,360,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,169900,22,50.0,12.5
Ferrari,360,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,180408,22,50.0,12.5
Nissan,370Z,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,46790,11,58.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,48100,11,55.333333333333336,20.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,29990,11,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,41820,11,55.333333333333336,21.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,31290,11,55.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,34870,11,55.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,33570,11,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,46570,11,55.333333333333336,21.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37970,11,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37070,11,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,49400,11,55.333333333333336,21.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,45270,11,55.333333333333336,20.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,39270,11,55.333333333333336,22.5
Nissan,370Z,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,45490,11,58.333333333333336,22.0
Nissan,370Z,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,41990,11,58.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,38370,11,55.333333333333336,22.5
Nissan,370Z,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,43290,11,58.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,41820,10,55.333333333333336,21.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,48100,10,55.333333333333336,20.5
Nissan,370Z,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,43290,10,58.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,39270,10,55.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,34870,10,55.333333333333336,22.5
Nissan,370Z,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,41990,10,58.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,38370,10,55.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,45270,10,55.333333333333336,20.5
Nissan,370Z,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,45490,10,58.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,29990,10,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,46570,10,55.333333333333336,21.5
Nissan,370Z,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,46790,10,58.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,49400,10,55.333333333333336,21.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37070,10,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,31290,10,55.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37970,10,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,33570,10,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37970,9,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,38370,9,55.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,34870,9,55.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,29990,9,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,45490,9,58.333333333333336,22.0
Nissan,370Z,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,41990,9,58.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,45270,9,55.333333333333336,20.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,33570,9,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,48100,9,55.333333333333336,20.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,39270,9,55.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,46570,9,55.333333333333336,21.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,49400,9,55.333333333333336,21.5
Nissan,370Z,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37070,9,55.333333333333336,22.0
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,41820,9,55.333333333333336,21.5
Nissan,370Z,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,46790,9,58.333333333333336,22.5
Nissan,370Z,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,43290,9,58.333333333333336,22.5
Nissan,370Z,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,31290,9,55.333333333333336,22.5
Mazda,3,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,586,25045,11,46.0,31.0
Mazda,3,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,26095,11,46.0,33.5
Mazda,3,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,23795,11,38.75,35.5
Mazda,3,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,19595,11,38.75,35.0
Mazda,3,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,18445,11,38.75,35.0
Mazda,3,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,586,23845,11,46.0,31.0
Mazda,3,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,25395,11,46.0,32.0
Mazda,3,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,24895,11,46.0,33.5
Mazda,3,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,25545,11,46.0,30.5
Mazda,3,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,24295,11,38.75,35.0
Mazda,3,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,19495,11,38.75,35.5
Mazda,3,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,20095,11,38.75,34.5
Mazda,3,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,19995,11,38.75,35.0
